ticker,date,open,high,low,close,adj_close,volume
,,CHKP,CHKP,CHKP,CHKP,CHKP,CHKP
CHKP,2025-09-24,201.82000732421875,205.9600067138672,201.82000732421875,203.33999633789062,203.33999633789062,682600
CHKP,2025-09-25,202.7899932861328,204.3800048828125,201.49000549316406,203.6199951171875,203.6199951171875,694400
CHKP,2025-09-26,204.17999267578125,205.47999572753906,203.02000427246094,204.64999389648438,204.64999389648438,580000
CHKP,2025-09-29,205.3000030517578,207.72000122070312,204.85000610351562,205.8000030517578,205.8000030517578,734900
CHKP,2025-09-30,206.2899932861328,208.27999877929688,205.94000244140625,206.91000366210938,206.91000366210938,576900
CHKP,2025-10-01,207.0,208.27999877929688,200.0399932861328,204.1300048828125,204.1300048828125,705900
CHKP,2025-10-02,203.75,205.63999938964844,202.6199951171875,204.97000122070312,204.97000122070312,1072900
CHKP,2025-10-03,204.30999755859375,205.55999755859375,201.25999450683594,201.57000732421875,201.57000732421875,756800
CHKP,2025-10-06,198.91000366210938,201.42999267578125,196.5,200.9600067138672,200.9600067138672,1425300
CHKP,2025-10-07,202.02999877929688,203.6300048828125,197.67999267578125,200.44000244140625,200.44000244140625,854500
CHKP,2025-10-08,199.89999389648438,201.10000610351562,198.6699981689453,201.0,201.0,769700
CHKP,2025-10-09,201.0,201.0,196.5500030517578,198.0500030517578,198.0500030517578,757200
CHKP,2025-10-10,198.0500030517578,199.19000244140625,193.50999450683594,195.55999755859375,195.55999755859375,643600
CHKP,2025-10-13,196.61000061035156,197.35000610351562,193.58999633789062,194.85000610351562,194.85000610351562,520000
CHKP,2025-10-14,194.0399932861328,196.7100067138672,193.42999267578125,194.0800018310547,194.0800018310547,584700
CHKP,2025-10-15,194.63999938964844,195.0399932861328,189.77000427246094,190.24000549316406,190.24000549316406,715400
CHKP,2025-10-16,190.52999877929688,191.7899932861328,187.55999755859375,188.36000061035156,188.36000061035156,680500
CHKP,2025-10-17,187.2899932861328,191.22000122070312,187.2899932861328,190.64999389648438,190.64999389648438,609200
CHKP,2025-10-20,191.00999450683594,193.39999389648438,190.25999450683594,193.14999389648438,193.14999389648438,779700
CHKP,2025-10-21,193.0,197.86000061035156,191.58999633789062,196.75,196.75,612500
CHKP,2025-10-22,195.8300018310547,198.1999969482422,194.88999938964844,194.89999389648438,194.89999389648438,1168400
CHKP,2025-10-23,194.82000732421875,195.32000732421875,192.32000732421875,193.55999755859375,193.55999755859375,737100
CHKP,2025-10-24,194.02000427246094,195.02000427246094,191.86000061035156,192.0,192.0,651400
CHKP,2025-10-27,194.0,194.47000122070312,190.27999877929688,191.72000122070312,191.72000122070312,1339900
CHKP,2025-10-28,208.66000366210938,210.66000366210938,198.0,203.55999755859375,203.55999755859375,2752900
CHKP,2025-10-29,203.99000549316406,204.27000427246094,196.02000427246094,197.27999877929688,197.27999877929688,1302500
CHKP,2025-10-30,196.00999450683594,200.39999389648438,195.2100067138672,199.47999572753906,199.47999572753906,595000
CHKP,2025-10-31,198.6999969482422,200.1999969482422,194.9600067138672,195.67999267578125,195.67999267578125,881900
CHKP,2025-11-03,195.64999389648438,196.47000122070312,193.3000030517578,194.58999633789062,194.58999633789062,816500
CHKP,2025-11-04,194.58999633789062,194.8126983642578,190.25,191.02499389648438,191.02499389648438,382751
