ticker,date,open,high,low,close,adj_close,volume
,,BTC,BTC,BTC,BTC,BTC,BTC
BTC,2025-09-24,50.06999969482422,50.5,49.970001220703125,50.25,50.25,756100
BTC,2025-09-25,49.45000076293945,49.4900016784668,48.060001373291016,48.41999816894531,48.41999816894531,2091400
BTC,2025-09-26,48.380001068115234,48.86000061035156,48.130001068115234,48.34000015258789,48.34000015258789,1222600
BTC,2025-09-29,49.709999084472656,50.70500183105469,49.650001525878906,50.66999816894531,50.66999816894531,2270700
BTC,2025-09-30,50.220001220703125,50.7599983215332,49.970001220703125,50.630001068115234,50.630001068115234,1248800
BTC,2025-10-01,51.70000076293945,52.400001525878906,51.58700180053711,52.04999923706055,52.04999923706055,1557900
BTC,2025-10-02,52.810001373291016,53.654998779296875,52.53300094604492,53.599998474121094,53.599998474121094,1621400
BTC,2025-10-03,53.47999954223633,54.959999084472656,53.185001373291016,54.43000030517578,54.43000030517578,1807600
BTC,2025-10-06,55.31999969482422,55.959999084472656,55.1150016784668,55.56999969482422,55.56999969482422,2241700
BTC,2025-10-07,55.33000183105469,55.33000183105469,53.43000030517578,53.880001068115234,53.880001068115234,2540900
BTC,2025-10-08,54.2400016784668,55.0099983215332,53.900001525878906,54.66999816894531,54.66999816894531,1589600
BTC,2025-10-09,54.68000030517578,54.68000030517578,53.0099983215332,53.619998931884766,53.619998931884766,1572800
BTC,2025-10-10,54.04999923706055,54.30500030517578,51.31999969482422,51.619998931884766,51.619998931884766,4028600
BTC,2025-10-13,50.66999816894531,51.3650016784668,50.400001525878906,51.31999969482422,51.31999969482422,3370400
BTC,2025-10-14,49.040000915527344,50.310001373291016,48.654998779296875,49.880001068115234,49.880001068115234,2134600
BTC,2025-10-15,49.369998931884766,49.724998474121094,48.76499938964844,49.27000045776367,49.27000045776367,2068700
BTC,2025-10-16,49.22999954223633,49.369998931884766,47.61000061035156,47.939998626708984,47.939998626708984,3610800
BTC,2025-10-17,46.7599983215332,47.599998474121094,46.279998779296875,47.13999938964844,47.13999938964844,3442600
BTC,2025-10-20,49.029998779296875,49.4900016784668,48.650001525878906,49.099998474121094,49.099998474121094,1739900
BTC,2025-10-21,48.13999938964844,50.529998779296875,47.900001525878906,49.5,49.5,3737600
BTC,2025-10-22,47.91999816894531,48.31999969482422,47.59000015258789,47.709999084472656,47.709999084472656,2441300
BTC,2025-10-23,48.33000183105469,49.310001373291016,48.150001525878906,48.810001373291016,48.810001373291016,1123300
BTC,2025-10-24,49.25,49.31999969482422,48.599998474121094,48.9900016784668,48.9900016784668,1291700
BTC,2025-10-27,50.970001220703125,51.275001525878906,50.689998626708984,50.900001525878906,50.900001525878906,994600
BTC,2025-10-28,50.93000030517578,51.43000030517578,50.2599983215332,50.310001373291016,50.310001373291016,1215700
BTC,2025-10-29,50.290000915527344,50.310001373291016,48.36000061035156,48.970001220703125,48.970001220703125,2584400
BTC,2025-10-30,48.02000045776367,48.04999923706055,47.03499984741211,47.119998931884766,47.119998931884766,3098100
BTC,2025-10-31,48.630001068115234,49.15999984741211,48.06999969482422,48.619998931884766,48.619998931884766,2001300
BTC,2025-11-03,47.599998474121094,47.88600158691406,46.630001068115234,47.20000076293945,47.20000076293945,2341100
BTC,2025-11-04,45.939998626708984,46.380001068115234,44.779998779296875,44.79499816894531,44.79499816894531,1564699
