ticker,date,open,high,low,close,adj_close,volume
,,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA
KER.PA,2025-09-24,271.75,274.54998779296875,270.0,273.3999938964844,273.3999938964844,294788
KER.PA,2025-09-25,272.70001220703125,275.1499938964844,270.6000061035156,270.8999938964844,270.8999938964844,249684
KER.PA,2025-09-26,270.6000061035156,275.0,267.6000061035156,275.0,275.0,315748
KER.PA,2025-09-29,278.5,287.95001220703125,275.5,287.95001220703125,287.95001220703125,433725
KER.PA,2025-09-30,287.95001220703125,288.3999938964844,279.95001220703125,282.54998779296875,282.54998779296875,322056
KER.PA,2025-10-01,283.1499938964844,284.79998779296875,276.20001220703125,283.3500061035156,283.3500061035156,205707
KER.PA,2025-10-02,287.0,289.25,285.79998779296875,286.8999938964844,286.8999938964844,249730
KER.PA,2025-10-03,288.75,297.8500061035156,285.29998779296875,297.8500061035156,297.8500061035156,247901
KER.PA,2025-10-06,295.20001220703125,296.0,287.20001220703125,292.3999938964844,292.3999938964844,259844
KER.PA,2025-10-07,298.70001220703125,314.1000061035156,296.3500061035156,309.20001220703125,309.20001220703125,711864
KER.PA,2025-10-08,305.8999938964844,317.3999938964844,299.20001220703125,314.79998779296875,314.79998779296875,317317
KER.PA,2025-10-09,321.1000061035156,321.6000061035156,311.79998779296875,312.1000061035156,312.1000061035156,323398
KER.PA,2025-10-10,318.3999938964844,322.25,308.3999938964844,309.0,309.0,380179
KER.PA,2025-10-13,310.04998779296875,317.6499938964844,299.8500061035156,303.75,303.75,360905
KER.PA,2025-10-14,301.70001220703125,301.8500061035156,295.3500061035156,298.8999938964844,298.8999938964844,370359
KER.PA,2025-10-15,324.3999938964844,325.20001220703125,313.0,313.1499938964844,313.1499938964844,590836
KER.PA,2025-10-16,309.0,311.04998779296875,302.79998779296875,308.5,308.5,359651
KER.PA,2025-10-17,305.3500061035156,311.0,302.75,309.54998779296875,309.54998779296875,322355
KER.PA,2025-10-20,324.95001220703125,326.5,318.79998779296875,324.5,324.5,442879
KER.PA,2025-10-21,325.20001220703125,330.6000061035156,323.0,324.0,324.0,338912
KER.PA,2025-10-22,319.79998779296875,323.04998779296875,314.25,317.29998779296875,317.29998779296875,384096
KER.PA,2025-10-23,332.5,354.20001220703125,332.3500061035156,344.95001220703125,344.95001220703125,712183
KER.PA,2025-10-24,340.1000061035156,341.5,327.5,331.6499938964844,331.6499938964844,391108
KER.PA,2025-10-27,332.5,334.6499938964844,326.3999938964844,327.8999938964844,327.8999938964844,232185
KER.PA,2025-10-28,327.8500061035156,331.75,326.79998779296875,327.8999938964844,327.8999938964844,197477
KER.PA,2025-10-29,325.79998779296875,328.70001220703125,322.54998779296875,325.8999938964844,325.8999938964844,192381
KER.PA,2025-10-30,320.5,320.79998779296875,311.6000061035156,313.04998779296875,313.04998779296875,372033
KER.PA,2025-10-31,309.6000061035156,312.0,303.45001220703125,306.79998779296875,306.79998779296875,350244
KER.PA,2025-11-03,307.29998779296875,309.1499938964844,304.0,304.6000061035156,304.6000061035156,231321
KER.PA,2025-11-04,300.6000061035156,303.45001220703125,295.0,302.70001220703125,302.70001220703125,260695
