date,open,high,low,close,adj_close,volume
,MZDAY,MZDAY,MZDAY,MZDAY,MZDAY,MZDAY
2025-10-23,3.5999999046325684,3.7200000286102295,3.5999999046325684,3.7100000381469727,3.7100000381469727,29600
2025-10-24,3.700000047683716,3.700000047683716,3.549999952316284,3.6500000953674316,3.6500000953674316,43900
2025-10-27,3.7200000286102295,3.7200000286102295,3.5799999237060547,3.6700000762939453,3.6700000762939453,28100
2025-10-28,3.5899999141693115,3.6600000858306885,3.5899999141693115,3.630000114440918,3.630000114440918,17300
2025-10-29,3.450000047683716,3.5899999141693115,3.450000047683716,3.549999952316284,3.549999952316284,59700
2025-10-30,3.509999990463257,3.559999942779541,3.509999990463257,3.559999942779541,3.559999942779541,18100
2025-10-31,3.5,3.5199999809265137,3.4100000858306885,3.440000057220459,3.440000057220459,132900
2025-11-03,3.3399999141693115,3.509999990463257,3.3399999141693115,3.4200000762939453,3.4200000762939453,48200
2025-11-04,3.4100000858306885,3.4100000858306885,3.309999942779541,3.3499999046325684,3.3499999046325684,31500
2025-11-05,3.25,3.4100000858306885,3.25,3.3299999237060547,3.3299999237060547,36300
2025-11-06,3.390000104904175,3.390000104904175,3.2799999713897705,3.2899999618530273,3.2899999618530273,40300
2025-11-07,3.549999952316284,3.5999999046325684,3.5,3.569999933242798,3.569999933242798,66400
2025-11-10,3.549999952316284,3.549999952316284,3.490000009536743,3.5299999713897705,3.5299999713897705,37300
2025-11-11,3.609999895095825,3.640000104904175,3.609999895095825,3.640000104904175,3.640000104904175,244500
2025-11-12,3.509999990463257,3.559999942779541,3.4600000381469727,3.5299999713897705,3.5299999713897705,16000
2025-11-13,3.569999933242798,3.569999933242798,3.5199999809265137,3.5199999809265137,3.5199999809265137,34700
2025-11-14,3.490000009536743,3.5999999046325684,3.490000009536743,3.5799999237060547,3.5799999237060547,11000
2025-11-17,3.380000114440918,3.509999990463257,3.380000114440918,3.4200000762939453,3.4200000762939453,47800
2025-11-18,3.450000047683716,3.450000047683716,3.299999952316284,3.309999942779541,3.309999942779541,35700
2025-11-19,3.509999990463257,3.509999990463257,3.390000104904175,3.430000066757202,3.430000066757202,94500
2025-11-20,3.6500000953674316,3.6500000953674316,3.380000114440918,3.4000000953674316,3.4000000953674316,50700
2025-11-21,3.5199999809265137,3.569999933242798,3.4800000190734863,3.5199999809265137,3.5199999809265137,33200
2025-11-24,3.4600000381469727,3.559999942779541,3.4600000381469727,3.5399999618530273,3.5399999618530273,63400
2025-11-25,3.490000009536743,3.5899999141693115,3.4600000381469727,3.569999933242798,3.569999933242798,26600
2025-11-26,3.569999933242798,3.640000104904175,3.569999933242798,3.630000114440918,3.630000114440918,63200
2025-11-28,3.5399999618530273,3.609999895095825,3.5399999618530273,3.609999895095825,3.609999895095825,24900
2025-12-01,3.6500000953674316,3.6500000953674316,3.5999999046325684,3.630000114440918,3.630000114440918,38000
2025-12-02,3.440000057220459,3.609999895095825,3.440000057220459,3.5299999713897705,3.5299999713897705,23300
2025-12-03,3.5799999237060547,3.630000114440918,3.5,3.559999942779541,3.559999942779541,14500
2025-12-04,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,13500
