ticker,date,open,high,low,close,adj_close,volume
,,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
MC.PA,2025-09-24,521.2999877929688,521.5999755859375,507.70001220703125,509.1000061035156,509.1000061035156,530170
MC.PA,2025-09-25,509.1000061035156,514.2000122070312,504.6000061035156,506.79998779296875,506.79998779296875,394947
MC.PA,2025-09-26,510.0,520.4000244140625,508.79998779296875,515.7000122070312,515.7000122070312,395227
MC.PA,2025-09-29,519.0999755859375,525.7999877929688,514.4000244140625,523.0999755859375,523.0999755859375,398489
MC.PA,2025-09-30,522.0,524.4000244140625,516.7000122070312,520.5,520.5,461947
MC.PA,2025-10-01,523.2999877929688,529.7999877929688,521.7000122070312,524.0,524.0,381637
MC.PA,2025-10-02,533.7999877929688,544.5999755859375,533.2999877929688,542.9000244140625,542.9000244140625,561065
MC.PA,2025-10-03,542.9000244140625,553.0999755859375,539.5999755859375,553.0999755859375,553.0999755859375,586960
MC.PA,2025-10-06,551.0,551.4000244140625,537.7000122070312,540.4000244140625,540.4000244140625,600595
MC.PA,2025-10-07,546.0,563.2000122070312,545.0,560.0,560.0,689135
MC.PA,2025-10-08,555.7000122070312,576.9000244140625,554.7999877929688,575.5,575.5,651388
MC.PA,2025-10-09,585.0,585.2999877929688,558.7999877929688,559.2000122070312,559.2000122070312,535910
MC.PA,2025-10-10,562.0,567.7000122070312,543.7999877929688,546.0,546.0,582762
MC.PA,2025-10-13,548.2000122070312,557.0999755859375,535.9000244140625,540.4000244140625,540.4000244140625,518104
MC.PA,2025-10-14,534.0,536.0,527.4000244140625,532.7999877929688,532.7999877929688,448092
MC.PA,2025-10-15,602.0,611.7999877929688,585.5,597.9000244140625,597.9000244140625,1376612
MC.PA,2025-10-16,598.7000122070312,607.9000244140625,593.2999877929688,602.2000122070312,602.2000122070312,553170
MC.PA,2025-10-17,597.0,608.0,594.0999755859375,605.7000122070312,605.7000122070312,429369
MC.PA,2025-10-20,607.2000122070312,614.0999755859375,605.2999877929688,612.0999755859375,612.0999755859375,360732
MC.PA,2025-10-21,609.2000122070312,619.5999755859375,608.7000122070312,616.7999877929688,616.7999877929688,381067
MC.PA,2025-10-22,610.9000244140625,623.2000122070312,606.7000122070312,623.2000122070312,623.2000122070312,709684
MC.PA,2025-10-23,622.2999877929688,631.7000122070312,620.5999755859375,620.7999877929688,620.7999877929688,370311
MC.PA,2025-10-24,622.0,624.2000122070312,609.0,612.5,612.5,276678
MC.PA,2025-10-27,613.0,614.4000244140625,603.2000122070312,611.5,611.5,291320
MC.PA,2025-10-28,606.5999755859375,617.0,606.4000244140625,614.5999755859375,614.5999755859375,253829
MC.PA,2025-10-29,611.2999877929688,620.2000122070312,610.0,618.7999877929688,618.7999877929688,367283
MC.PA,2025-10-30,614.9000244140625,618.5999755859375,605.2000122070312,610.0999755859375,610.0999755859375,286364
MC.PA,2025-10-31,607.2999877929688,613.7000122070312,605.7000122070312,612.0999755859375,612.0999755859375,367194
MC.PA,2025-11-03,612.7000122070312,621.7000122070312,609.0,616.7999877929688,616.7999877929688,310321
MC.PA,2025-11-04,609.9000244140625,612.5,602.0,611.2000122070312,611.2000122070312,291674
