ticker,date,open,high,low,close,adj_close,volume
,,HO.PA,HO.PA,HO.PA,HO.PA,HO.PA,HO.PA
HO.PA,2025-09-26,256.5,260.79998779296875,256.5,259.29998779296875,259.29998779296875,200576
HO.PA,2025-09-29,260.3999938964844,264.8999938964844,257.29998779296875,263.5,263.5,210390
HO.PA,2025-09-30,262.79998779296875,266.6000061035156,260.6000061035156,266.6000061035156,266.6000061035156,323995
HO.PA,2025-10-01,266.6000061035156,266.79998779296875,261.1000061035156,264.0,264.0,257563
HO.PA,2025-10-02,267.29998779296875,279.29998779296875,267.29998779296875,273.0,273.0,408137
HO.PA,2025-10-03,268.5,272.79998779296875,268.0,271.0,271.0,203278
HO.PA,2025-10-06,270.79998779296875,270.79998779296875,257.29998779296875,262.29998779296875,262.29998779296875,356044
HO.PA,2025-10-07,261.5,263.70001220703125,259.1000061035156,260.29998779296875,260.29998779296875,210638
HO.PA,2025-10-08,263.20001220703125,265.0,261.20001220703125,264.79998779296875,264.79998779296875,195451
HO.PA,2025-10-09,263.1000061035156,264.3999938964844,260.70001220703125,262.79998779296875,262.79998779296875,179009
HO.PA,2025-10-10,261.79998779296875,264.29998779296875,254.10000610351562,257.5,257.5,297006
HO.PA,2025-10-13,257.5,258.5,252.39999389648438,255.0,255.0,163081
HO.PA,2025-10-14,252.89999389648438,258.20001220703125,250.3000030517578,257.6000061035156,257.6000061035156,224449
HO.PA,2025-10-15,257.8999938964844,258.0,249.39999389648438,249.39999389648438,249.39999389648438,230305
HO.PA,2025-10-16,247.89999389648438,254.1999969482422,246.10000610351562,253.8000030517578,253.8000030517578,247874
HO.PA,2025-10-17,247.0,249.60000610351562,243.5,245.39999389648438,245.39999389648438,221933
HO.PA,2025-10-20,249.0,255.5,248.6999969482422,254.5,254.5,239171
HO.PA,2025-10-21,255.60000610351562,256.29998779296875,253.6999969482422,255.6999969482422,255.6999969482422,178243
HO.PA,2025-10-22,257.70001220703125,262.6000061035156,257.6000061035156,259.20001220703125,259.20001220703125,316289
HO.PA,2025-10-23,264.0,266.8999938964844,260.0,260.70001220703125,260.70001220703125,239383
HO.PA,2025-10-24,262.29998779296875,263.29998779296875,249.6999969482422,253.39999389648438,253.39999389648438,210301
HO.PA,2025-10-27,255.0,255.5,247.8000030517578,251.60000610351562,251.60000610351562,172021
HO.PA,2025-10-28,252.5,254.1999969482422,249.8000030517578,252.6999969482422,252.6999969482422,205556
HO.PA,2025-10-29,252.0,252.10000610351562,245.89999389648438,246.60000610351562,246.60000610351562,155294
HO.PA,2025-10-30,248.0,248.60000610351562,245.0,245.8000030517578,245.8000030517578,160511
HO.PA,2025-10-31,246.6999969482422,248.39999389648438,245.1999969482422,246.89999389648438,246.89999389648438,211464
HO.PA,2025-11-03,248.5,250.8000030517578,247.89999389648438,249.5,249.5,177840
HO.PA,2025-11-04,247.0,247.60000610351562,244.6999969482422,247.0,247.0,271346
HO.PA,2025-11-06,243.0,243.10000610351562,238.1999969482422,239.6999969482422,239.6999969482422,33812
